category,product_name,mrp_inr,discount_pct,available_qty,selling_price_inr,weight_gms,out_of_stock,unit_qty,discount_amount,price_per_100g,stock_status,discount_tier
Paan Corner,"L'Oreal Paris Excellence Creme Hair Color, 3 Dark Brown/Natural Darkest Brown",620.0,0,6,620.0,172,False,172,0.0,360.4651162790698,In Stock,No Discount
Paan Corner,Patanjali Kesh Kanti Natural Hair Cleanser,75.0,9,4,68.0,200,False,200,7.0,37.5,In Stock,Low (1-10%)
Paan Corner,Godrej No.1 Bathing Soap – Lime & Aloe Vera,149.0,0,6,149.0,600,False,600,0.0,24.833333333333332,In Stock,No Discount
Paan Corner,Pantene Advanced Control Hair Fall Solution Shampoo,120.0,6,5,112.0,180,False,180,8.0,66.66666666666666,In Stock,Low (1-10%)
Paan Corner,Veet Full Body Waxing Kit For Dry Skin,235.0,7,6,218.0,1160,False,20,17.0,20.25862068965517,In Stock,Low (1-10%)
Paan Corner,Johnson's Baby Skincare Wipes,245.0,9,6,221.0,72,False,72,24.0,340.27777777777777,In Stock,Low (1-10%)
Paan Corner,Gillette Lemon Lime Shaving Foam,199.0,11,4,177.0,196,False,196,22.0,101.53061224489797,In Stock,Mid (11-20%)
Paan Corner,Old Spice After Shave Lotion Musk,215.0,6,3,200.0,100,False,100,15.0,215.0,In Stock,Low (1-10%)
Paan Corner,Whisper Ultra Soft Air Fresh Sanitary Pads (XL) with Wings,315.0,0,4,315.0,30,False,30,0.0,1050.0,In Stock,No Discount
Paan Corner,Himalaya Baby Powder,80.0,8,4,73.0,100,False,100,7.0,80.0,In Stock,Low (1-10%)
Paan Corner,Fiama Men's Refreshing Pulse Shower Gel,225.0,20,4,180.0,250,False,250,45.0,90.0,In Stock,Mid (11-20%)
Paan Corner,Whisper Ultra Clean XL Plus Sanitary Pad,175.0,0,5,175.0,870,False,15,0.0,20.114942528735632,In Stock,No Discount
Paan Corner,Johnson's Baby Powder,143.0,0,6,143.0,200,False,200,0.0,71.5,In Stock,No Discount
Paan Corner,Dove Cream Beauty Bathing Bar,235.0,9,6,212.0,125,False,125,23.0,188.0,In Stock,Low (1-10%)
Paan Corner,Patanjali Kesh Kanti Shikakai Hair Cleanser,95.0,0,4,95.0,200,False,200,0.0,47.5,In Stock,No Discount
Paan Corner,L'Oreal Paris Color Protect Conditioner,199.0,0,3,199.0,192,False,192,0.0,103.64583333333333,In Stock,No Discount
Paan Corner,Nivea Men Active Clean with Active Charcoal Shower Gel for Body Face & Hair,199.0,4,5,191.0,250,False,250,8.0,79.60000000000001,In Stock,Low (1-10%)
Paan Corner,L'Oreal 6 Oil Nourish Conditioner,135.0,0,1,135.0,192,False,192,0.0,70.3125,Low Stock,No Discount
Paan Corner,Godrej Easy Natural Black Hair Colour,25.0,0,5,25.0,20,False,20,0.0,125.0,In Stock,No Discount
Paan Corner,Dabur Gulabari Rose Water Daily Glow,80.0,6,2,75.0,250,False,250,5.0,32.0,Low Stock,Low (1-10%)
Paan Corner,Himalaya Purifying Neem Face Wash,170.0,10,6,153.0,150,False,150,17.0,113.33333333333333,In Stock,Low (1-10%)
Paan Corner,Fem Fairness Naturals Gold Skin Bleach,65.0,9,3,59.0,24,False,24,6.0,270.83333333333337,In Stock,Low (1-10%)
Paan Corner,Whisper Choice Ultra XL Sanitary Pad,133.0,2,5,130.0,1160,False,20,3.0,11.46551724137931,In Stock,Low (1-10%)
Paan Corner,Dove Dandruff Care Shampoo,158.0,6,5,147.0,180,False,180,11.0,87.77777777777777,In Stock,Low (1-10%)
Paan Corner,Head & Shoulders Anti Dandruff Anti Hairfall Shampoo,285.0,0,5,285.0,340,False,240,0.0,83.82352941176471,In Stock,No Discount
Paan Corner,L'Oreal Casting Creme Ebony Black Hair Color,550.0,0,6,550.0,159,False,87,0.0,345.9119496855346,In Stock,No Discount
Paan Corner,Mamaearth Onion Hair Oil,399.0,10,6,359.0,150,False,150,40.0,266.0,In Stock,Low (1-10%)
Paan Corner,L'Oreal Paris Casting Creme Gloss Hair Color (Dark Brown 400),550.0,0,4,550.0,159,False,159,0.0,345.9119496855346,In Stock,No Discount
Paan Corner,Palmolive Naturals Sea Minerals Liquid Hand Wash,99.0,10,6,89.0,250,False,250,10.0,39.6,In Stock,Low (1-10%)
Paan Corner,Oral-B Extra Soft Bristles Sensitive,98.0,0,4,98.0,232,False,4,0.0,42.241379310344826,In Stock,No Discount
Paan Corner,Engage M3 Perfume Spray for Men,200.0,10,3,180.0,120,False,120,20.0,166.66666666666669,In Stock,Low (1-10%)
Paan Corner,Mamaearth Deeply Nourishing wash for Babies,199.0,0,4,199.0,200,False,200,0.0,99.5,In Stock,No Discount
Paan Corner,Dettol Original Soap (B4G1),260.0,5,6,247.0,625,False,625,13.0,41.6,In Stock,Low (1-10%)
Paan Corner,Woodward's Gripe Water,75.0,0,6,75.0,200,False,200,0.0,37.5,In Stock,No Discount
Paan Corner,"MamyPoko Pants Extra Absorb Diapers, New Born",299.0,6,5,279.0,28,False,28,20.0,1067.857142857143,In Stock,Low (1-10%)
Paan Corner,Johnson's Baby Soap,70.0,0,6,70.0,100,False,100,0.0,70.0,In Stock,No Discount
Paan Corner,Engage M4 Perfume Spray For Men,200.0,10,6,180.0,120,False,120,20.0,166.66666666666669,In Stock,Low (1-10%)
Paan Corner,Fem Fairness Naturals Hair Removal Cream Fair & Soft - Gold,65.0,10,4,58.0,40,False,40,7.0,162.5,In Stock,Low (1-10%)
Paan Corner,Dove Hair Fall Rescue Conditioner,190.0,0,4,190.0,175,False,175,0.0,108.57142857142857,In Stock,No Discount
Paan Corner,Himalaya Anti Hair Fall Shampoo,130.0,12,2,114.0,200,False,200,16.0,65.0,Low Stock,Mid (11-20%)
Paan Corner,Fiama Peach & Avocado Gel Bar,176.0,10,3,158.0,375,False,375,18.0,46.93333333333333,In Stock,Low (1-10%)
Paan Corner,Pears Pure & Gentle Value Pack Of 4 Bathing Soap,125.0,0,6,125.0,75,False,75,0.0,166.66666666666669,In Stock,No Discount
Paan Corner,Fiama Fresh Hand Wash,150.0,6,3,140.0,400,False,400,10.0,37.5,In Stock,Low (1-10%)
Paan Corner,Palmolive Black Orchid And Milk Liquid Hand Wash,99.0,10,6,89.0,250,False,250,10.0,39.6,In Stock,Low (1-10%)
Paan Corner,Oral-B Criss Cross Medium Toothbrush (Buy 2 Get 2 Free),160.0,0,5,160.0,232,False,4,0.0,68.96551724137932,In Stock,No Discount
Paan Corner,Gillette Mach 3 Turbo Razor,349.0,6,5,325.0,58,False,1,24.0,601.7241379310345,In Stock,Low (1-10%)
Paan Corner,Himalaya Baby Lotion,165.0,12,3,145.0,200,False,200,20.0,82.5,In Stock,Mid (11-20%)
Paan Corner,Head & Shoulders 2-in-1 Cool Menthol Anti Dandruff Shampoo + Conditioner,375.0,0,1,375.0,340,False,180,0.0,110.29411764705883,Low Stock,No Discount
Paan Corner,Sunsilk Lusciously Thick & Long Shampoo,249.0,6,6,234.0,340,False,340,15.0,73.23529411764706,In Stock,Low (1-10%)
Paan Corner,Fiama Di Wills Men's Refreshing Pulse Shower Gel,225.0,4,3,214.0,250,False,250,11.0,90.0,In Stock,Low (1-10%)
Paan Corner,Sebamed Anti - Dandruff Shampoo,600.0,10,2,540.0,200,False,200,60.0,300.0,Low Stock,Low (1-10%)
Paan Corner,Listerine Cool Mint Mouthwash - Mild Taste,150.0,10,6,135.0,250,False,250,15.0,60.0,In Stock,Low (1-10%)
Paan Corner,"L'Oreal Paris Excellence Creme Hair Color, 4.25 Aishwarya's Brown",620.0,0,6,620.0,172,False,172,0.0,360.4651162790698,In Stock,No Discount
Paan Corner,Himalaya Gentle Baby Bath,165.0,9,6,150.0,200,False,200,15.0,82.5,In Stock,Low (1-10%)
Paan Corner,"L'Oreal Paris Casting Creme Gloss Hair Color, Medium Brown 500",550.0,0,4,550.0,160,False,159,0.0,343.75,In Stock,No Discount
Paan Corner,L'Oreal Paris Color Protect Shampoo,282.0,0,3,282.0,360,False,360,0.0,78.33333333333333,In Stock,No Discount
Paan Corner,Fiama Di Wills Lemongrass & Jojoba Gel Bar,176.0,10,6,158.0,375,False,375,18.0,46.93333333333333,In Stock,Low (1-10%)
Paan Corner,Colgate Plax Peppermint Mouthwash,150.0,20,5,120.0,250,False,250,30.0,60.0,In Stock,Mid (11-20%)
Paan Corner,Dove Daily Shine Conditioner,90.0,10,1,81.0,80,False,80,9.0,112.5,Low Stock,Low (1-10%)
Paan Corner,Patanjali Kesh Kanti Anti Dandruff Hair Cleanser,110.0,0,6,110.0,200,False,200,0.0,55.00000000000001,In Stock,No Discount
Paan Corner,Old Spice Original After Shave Lotion,250.0,0,1,250.0,150,False,150,0.0,166.66666666666669,Low Stock,No Discount
Paan Corner,Dettol Clinical Strength Hand Sanitizer Liquid,250.0,10,6,225.0,500,False,500,25.0,50.0,In Stock,Low (1-10%)
Paan Corner,Nivea Soft Light Moisturizer for Face Hand & Body Non-Sticky Cream with Vitamin E & Jojoba Oil,399.0,20,3,319.0,300,False,300,80.0,133.0,In Stock,Mid (11-20%)
Paan Corner,Comfy Baby Pants XL 12-17 kg,429.0,15,1,364.0,24,False,24,65.0,,Low Stock,Mid (11-20%)
Paan Corner,Dettol Liquid Handwash With Free Liquid,99.0,0,6,99.0,200,False,200,0.0,49.5,In Stock,No Discount
Paan Corner,Nivea Body Milk Lotion for Very Dry Skin,399.0,20,6,319.0,400,False,400,80.0,99.75,In Stock,Mid (11-20%)
Paan Corner,Lakme Sun Expert,225.0,0,6,225.0,60,False,60,0.0,375.0,In Stock,No Discount
Paan Corner,Head & shoulders Anti Dandruff Shampoo Cool Menthol,170.0,0,6,170.0,180,False,180,0.0,94.44444444444444,In Stock,No Discount
Paan Corner,Godrej Nupur Henna,75.0,0,5,75.0,150,False,120,0.0,50.0,In Stock,No Discount
Paan Corner,Johnson's Baby Lotion,100.0,0,4,100.0,100,False,100,0.0,100.0,In Stock,No Discount
Paan Corner,Maybelline New York Colossal Kajal Super Black,300.0,8,3,275.0,0,False,0,25.0,,In Stock,Low (1-10%)
Paan Corner,Stayfree Dry-Max All Night Ultra-Dry Sanitary Pad,90.0,10,6,81.0,406,False,7,9.0,22.167487684729064,In Stock,Low (1-10%)
Paan Corner,Dove Daily Shine Shampoo,645.0,5,3,612.0,650,False,650,33.0,99.23076923076923,In Stock,Low (1-10%)
Paan Corner,Godrej Easy 5 Minute Natural Brown 4 Hair Colour,29.0,0,5,29.0,20,False,20,0.0,145.0,In Stock,No Discount
Paan Corner,Colgate Sensitive Plus Enamel Toothpaste Tube,140.0,0,6,140.0,160,False,160,0.0,87.5,In Stock,No Discount
Paan Corner,Colgate Max Fresh Peppermint Toothpaste,182.0,15,6,154.0,300,False,300,28.0,60.66666666666667,In Stock,Mid (11-20%)
Paan Corner,Pond's Light Moisturiser,309.0,10,6,278.0,250,False,250,31.0,123.6,In Stock,Low (1-10%)
Paan Corner,Engage Mate For Man Deo Spray,195.0,10,5,174.0,150,False,150,21.0,130.0,In Stock,Low (1-10%)
Paan Corner,Pantene Advanced Hair Fall Solution Shampoo - Total Damage Care,120.0,0,5,120.0,180,False,180,0.0,66.66666666666666,In Stock,No Discount
Paan Corner,Whisper Choice Regular Wing Sanitary Pad,30.0,0,2,30.0,406,False,7,0.0,7.389162561576355,Low Stock,No Discount
Paan Corner,Colgate Slim Soft Charcoal Toothbrush,150.0,18,4,123.0,232,False,4,27.0,64.65517241379311,In Stock,Mid (11-20%)
Paan Corner,Fiama Scents Juniper & Geranium Body Wash,199.0,6,5,186.0,250,False,250,13.0,79.60000000000001,In Stock,Low (1-10%)
Paan Corner,Mamaearth Ubtan Body Lotion,399.0,15,4,339.0,400,False,400,60.0,99.75,In Stock,Mid (11-20%)
Paan Corner,Godrej Aer Power Pocket - Long Lasting Bathroom Fragrance Floral Delight,55.0,0,6,55.0,10,False,10,0.0,550.0,In Stock,No Discount
Paan Corner,Himalaya Anti-Hair Fall Shampoo,230.0,18,1,188.0,400,False,400,42.0,57.49999999999999,Low Stock,Mid (11-20%)
Paan Corner,Nivea Soft Light Moisturizer for Face Hand & Body Non-Sticky Cream with Vitamin E & Jojoba Oil,310.0,15,6,263.0,200,False,200,47.0,155.0,In Stock,Mid (11-20%)
Paan Corner,Engage M2 Perfume Spray For Men,200.0,10,6,180.0,120,False,120,20.0,166.66666666666669,In Stock,Low (1-10%)
Paan Corner,Mamaearth Ubtan Face Scrub Turmeric & Walnut,349.0,10,1,314.0,100,False,100,35.0,349.0,Low Stock,Low (1-10%)
Paan Corner,Himalaya Purifying Neem Face Wash Tube,270.0,15,6,229.0,300,False,300,41.0,90.0,In Stock,Mid (11-20%)
Paan Corner,Johnson's Baby Top To Toe Bath Body Wash,165.0,0,4,165.0,210,False,210,0.0,78.57142857142857,In Stock,No Discount
Paan Corner,Gillette Mach 3 Start,249.0,0,6,249.0,116,False,2,0.0,214.6551724137931,In Stock,No Discount
Paan Corner,Scalpe Pro Anti dandruff Shampoo 100ml,185.0,0,2,185.0,100,False,100,0.0,185.0,Low Stock,No Discount
Paan Corner,Johnson's Baby Cream,150.0,0,6,150.0,100,False,100,0.0,150.0,In Stock,No Discount
Paan Corner,Johnson's Baby Soap,105.0,0,6,105.0,150,False,150,0.0,70.0,In Stock,No Discount
Paan Corner,Himalaya Gentle Baby Shampoo,320.0,17,6,265.0,400,False,400,55.0,80.0,In Stock,Mid (11-20%)
Paan Corner,L'Oreal Paris Shine Masque Royal Jelly Hair Colour,550.0,0,3,550.0,88,False,87,0.0,625.0,In Stock,No Discount
Paan Corner,Engage Rush Deodorant For Men,190.0,11,6,169.0,150,False,150,21.0,126.66666666666666,In Stock,Mid (11-20%)
Paan Corner,Clean & Clear Foaming Face Wash,140.0,10,4,126.0,100,False,100,14.0,140.0,In Stock,Low (1-10%)
Paan Corner,Dettol Lather Shaving Cream,75.0,5,6,71.0,78,False,78,4.0,96.15384615384616,In Stock,Low (1-10%)
Paan Corner,Gillette Classic Regular Pre Shave Foam,199.0,0,4,199.0,196,False,196,0.0,101.53061224489797,In Stock,No Discount
Paan Corner,Dove Daily Shine Conditioner,190.0,0,6,190.0,175,False,180,0.0,108.57142857142857,In Stock,No Discount
Paan Corner,Johnson's Baby Shampoo,180.0,0,6,180.0,200,False,200,0.0,90.0,In Stock,No Discount
Paan Corner,Park Avenue Beer Shampoo,155.0,9,4,140.0,180,False,180,15.0,86.11111111111111,In Stock,Low (1-10%)
Paan Corner,Pantene Advanced Hair Fall Solution Silky Smooth Care Shampoo,120.0,6,6,112.0,180,False,180,8.0,66.66666666666666,In Stock,Low (1-10%)
Paan Corner,Fem Fairness Naturals Hair Removal Cream Fair & Soft - Rose,65.0,10,6,58.0,40,False,40,7.0,162.5,In Stock,Low (1-10%)
Paan Corner,Sunsilk Stunning Black Shine Shampoo,555.0,6,6,521.0,650,False,650,34.0,85.38461538461539,In Stock,Low (1-10%)
Paan Corner,Dabur Meswak Toothpaste,100.0,0,1,100.0,200,False,200,0.0,50.0,Low Stock,No Discount
Paan Corner,Patanjali Kesh Kanti Reetha Hair Cleanser,85.0,0,5,85.0,200,False,200,0.0,42.5,In Stock,No Discount
Paan Corner,Nivea Lip Balm Soft Rose for 24h Moisture with Natural Oils Delicate Rose Shine,185.0,8,6,169.0,5,False,4,16.0,,In Stock,Low (1-10%)
Paan Corner,Santoor Total Skin Care Soap With Sandal & Turmeric,180.0,0,6,180.0,600,False,600,0.0,30.0,In Stock,No Discount
Paan Corner,"L'Oreal Paris Excellence Creme Hair Color, 4 Natural Brown/Natural Dark Brown",620.0,0,1,620.0,172,False,172,0.0,360.4651162790698,Low Stock,No Discount
Paan Corner,Gillette Pre Shave Foam - Classic Regular Skin,225.0,0,6,225.0,418,False,418,0.0,53.827751196172244,In Stock,No Discount
Paan Corner,Fiama Di Wills Shower Gel Patchouli & Macadamia,199.0,10,6,179.0,250,False,250,20.0,79.60000000000001,In Stock,Low (1-10%)
Paan Corner,Listerine Fresh Burst Mouthwash,140.0,10,4,126.0,250,False,250,14.0,56.00000000000001,In Stock,Low (1-10%)
Paan Corner,Nivea Cocoa Nourish Body Lotion With Coconut Oil & Cocoa Butter For Very Dry Skin,299.0,17,5,247.0,200,False,200,52.0,149.5,In Stock,Mid (11-20%)
Paan Corner,Pantene Hair Fall Control Shampoo,240.0,7,2,221.0,340,False,340,19.0,70.58823529411765,Low Stock,Low (1-10%)
Paan Corner,Fogg Master - Royal Intense,250.0,0,5,250.0,120,False,120,0.0,208.33333333333334,In Stock,No Discount
Paan Corner,TRESemme Smooth And Shine Conditioner,220.0,0,5,220.0,190,False,190,0.0,115.78947368421053,In Stock,No Discount
Paan Corner,"Colgate Kids Toothpaste - 6+ Years, Strawberry Flavour",93.0,5,6,88.0,80,False,80,5.0,116.25000000000001,In Stock,Low (1-10%)
Paan Corner,Nivea Soft Moisturizing Cream,310.0,12,1,272.0,200,False,200,38.0,155.0,Low Stock,Mid (11-20%)
Paan Corner,Patanjali Kesh Kanti Aloe Vera Hair Cleanser,85.0,0,5,85.0,200,False,200,0.0,42.5,In Stock,No Discount
Paan Corner,Neutrogena Deep Clean Foaming Cleanser,130.0,11,2,115.0,50,False,50,15.0,260.0,Low Stock,Mid (11-20%)
Paan Corner,Clean & Clear Morning Energy Berry Face Wash,155.0,6,6,145.0,100,False,100,10.0,155.0,In Stock,Low (1-10%)
Paan Corner,Pampers Premium Care New Baby Pants,320.0,0,4,320.0,24,False,24,0.0,,In Stock,No Discount
Paan Corner,Vaseline Intensive Care Aloe Fresh,225.0,9,6,203.0,200,False,200,22.0,112.5,In Stock,Low (1-10%)
Paan Corner,L'Oreal Paris Dream Lengths Shampoo,149.0,0,6,149.0,192,False,192,0.0,77.60416666666666,In Stock,No Discount
Paan Corner,Johnson's Baby Oil,115.0,0,4,115.0,100,False,100,0.0,114.99999999999999,In Stock,No Discount
Paan Corner,Engage Man Rush Deodorant,195.0,9,6,176.0,150,False,150,19.0,130.0,In Stock,Low (1-10%)
Paan Corner,Pantene Advanced Hair Fall Solution Shampoo - Total Damage Care,264.0,0,6,264.0,340,False,340,0.0,77.64705882352942,In Stock,No Discount
Paan Corner,Whisper Daily Liners Clean and Fresh,105.0,0,4,105.0,1160,False,20,0.0,9.051724137931034,In Stock,No Discount
Paan Corner,Himalaya Men Pimple Clear Neem Face Wash,180.0,9,2,163.0,100,False,100,17.0,180.0,Low Stock,Low (1-10%)
Paan Corner,Pantene Adv Hairfall Solution Conditioner Silky Smooth,190.0,0,5,190.0,200,False,200,0.0,95.0,In Stock,No Discount
Paan Corner,Himalaya Prickly Heat Baby Powder,90.0,10,6,81.0,100,False,100,9.0,90.0,In Stock,Low (1-10%)
Paan Corner,Mamaearth Daily Moisturizing Lotion For Babies,199.0,0,6,199.0,200,False,200,0.0,99.5,In Stock,No Discount
Paan Corner,Stayfree Advanced XL Ultra Comfort Sanitary napkins with Wings,175.0,0,3,175.0,812,False,14,0.0,21.551724137931032,In Stock,No Discount
Paan Corner,Pampers Premium Care Pants - Medium,1099.0,18,6,899.0,54,False,54,200.0,,In Stock,Mid (11-20%)
Paan Corner,Vaseline Original Skin Protecting Jelly,125.0,10,6,112.0,100,False,100,13.0,125.0,In Stock,Low (1-10%)
Paan Corner,Clean & Clear Foaming Face Wash,180.0,10,6,162.0,150,False,150,18.0,120.0,In Stock,Low (1-10%)
Paan Corner,Fiama Lemongrass and Jojoba Shower Gel,225.0,20,6,180.0,250,False,250,45.0,90.0,In Stock,Mid (11-20%)
Paan Corner,Oral-B Charcoal Cross Cross Extra Soft Toothbrush (Buy 2 Get 1 Free),180.0,0,1,180.0,174,False,3,0.0,103.44827586206897,Low Stock,No Discount
Paan Corner,Listerine Fresh Burst Mouthwash,285.0,7,6,263.0,500,False,500,22.0,56.99999999999999,In Stock,Low (1-10%)
Paan Corner,Veet Full Body Waxing Kit,235.0,7,6,218.0,1160,False,20,17.0,20.25862068965517,In Stock,Low (1-10%)
Paan Corner,Listerine Original Mouthwash,55.0,9,6,50.0,80,False,80,5.0,68.75,In Stock,Low (1-10%)
Paan Corner,Santoor Almond Soft With Sandal & Almond Milk,180.0,0,2,180.0,625,False,625,0.0,28.799999999999997,Low Stock,No Discount
Paan Corner,Nivea Body Shea Smooth with Shea Butter for Dry Skin,425.0,20,5,340.0,400,False,9,85.0,106.25,In Stock,Mid (11-20%)
Paan Corner,Neutrogena Deep Clean Facial Cleanser,130.0,0,4,130.0,50,False,50,0.0,260.0,In Stock,No Discount
Paan Corner,"L'Oreal Paris Excellence Creme Hair Color, 3.16 Burgundy",550.0,0,3,550.0,159,False,172,0.0,345.9119496855346,In Stock,No Discount
Paan Corner,Johnson's Baby Powder,235.0,0,6,235.0,400,False,400,0.0,58.75,In Stock,No Discount
Paan Corner,Bombay Shaving Company Charcoal Face Wash,249.0,0,4,249.0,100,False,100,0.0,249.00000000000003,In Stock,No Discount
Paan Corner,Colgate Kids 2+ Years Extra Soft Toothbrush,20.0,0,3,20.0,58,False,1,0.0,34.48275862068966,In Stock,No Discount
Paan Corner,Veet Hair Removal Cream (Normal Skin),135.0,5,6,128.0,50,False,50,7.0,270.0,In Stock,Low (1-10%)
Paan Corner,Dove Daily Shine Shampoo,240.0,0,4,240.0,340,False,340,0.0,70.58823529411765,In Stock,No Discount
Paan Corner,L'Oreal Anti Hair Fall Conditioner,199.0,0,6,199.0,192,False,192,0.0,103.64583333333333,In Stock,No Discount
Paan Corner,Nivea Body Lotion Aloe Hydration For Normal Skin,275.0,10,6,247.0,200,False,200,28.0,137.5,In Stock,Low (1-10%)
Paan Corner,Pampers Pants - Large,1549.0,45,3,849.0,82,False,82,700.0,,In Stock,High (21%+)
Paan Corner,"Engage Urge Deodorant For Men, Citrus And Woody, Skin Friendly",195.0,10,6,174.0,150,False,150,21.0,130.0,In Stock,Low (1-10%)
Paan Corner,Head & Shoulders 2 In 1 Anti Dandruff Smooth & Silky Shampoo+Conditioner,375.0,10,6,334.0,340,False,340,41.0,110.29411764705883,In Stock,Low (1-10%)
Paan Corner,Fem Fairness Natural Gold Skin Bleach,85.0,7,4,79.0,64,False,64,6.0,132.8125,In Stock,Low (1-10%)
Paan Corner,Engage Deo Frost,195.0,9,6,176.0,150,False,150,19.0,130.0,In Stock,Low (1-10%)
Paan Corner,Stayfree Secure XL Size Sanitary Napkins,115.0,0,5,115.0,1160,False,20,0.0,9.913793103448276,In Stock,No Discount
Paan Corner,Pampers Pants - Medium,699.0,21,1,549.0,50,False,50,150.0,,Low Stock,High (21%+)
Paan Corner,Pampers Active Baby Diapers New Born Extra Small,1099.0,22,3,849.0,72,False,72,250.0,,In Stock,High (21%+)
Paan Corner,"Nivea Creme, All Season Multi-Purpose Cream",175.0,9,6,158.0,100,False,100,17.0,175.0,In Stock,Low (1-10%)
Paan Corner,Woodwards Gripe Water,50.0,0,4,50.0,130,False,130,0.0,38.46153846153847,In Stock,No Discount
Paan Corner,Clean & Clear Morning Energy Aqua Splash Face Wash,145.0,9,5,131.0,100,False,100,14.0,145.0,In Stock,Low (1-10%)
Paan Corner,Sunsilk Lusciously Thick & Long Shampoo,555.0,6,6,521.0,650,False,650,34.0,85.38461538461539,In Stock,Low (1-10%)
Paan Corner,Mamaearth Skin Correct Face Serum,599.0,15,1,509.0,30,False,30,90.0,,Low Stock,Mid (11-20%)
Paan Corner,Chik Hairfall Prevent Egg Shampoo,178.0,0,6,178.0,340,False,340,0.0,52.352941176470594,In Stock,No Discount
Paan Corner,Pantene Silky Smooth Care Shampoo,225.0,6,3,210.0,340,False,340,15.0,66.17647058823529,In Stock,Low (1-10%)
Paan Corner,"Garnier Skin Naturals, Micellar Cleansing Water",199.0,5,4,189.0,125,False,125,10.0,159.20000000000002,In Stock,Low (1-10%)
Paan Corner,Set Wet Swag Avatar Deodorant & Body Spray Perfume For Men,199.0,0,1,199.0,150,False,150,0.0,132.66666666666666,Low Stock,No Discount
Paan Corner,Pampers All Round Protection Pants - Medium,699.0,17,6,575.0,50,False,50,124.0,,In Stock,Mid (11-20%)
Paan Corner,Set Wet Deodrant Charm Avatar,199.0,0,1,199.0,150,False,150,0.0,132.66666666666666,Low Stock,No Discount
Paan Corner,Nupur Heena Mehandi,199.0,0,6,199.0,500,False,500,0.0,39.800000000000004,In Stock,No Discount
Paan Corner,Head & Shoulders 2-in-1 Active Protect Shampoo,375.0,9,6,338.0,340,False,340,37.0,110.29411764705883,In Stock,Low (1-10%)
Paan Corner,Gillette Mach 3 Turbo Cartridges,649.0,10,6,578.0,232,False,4,71.0,279.7413793103448,In Stock,Low (1-10%)
Paan Corner,Bombay Shaving Company Sensitive Cartridges,375.0,0,2,375.0,116,False,2,0.0,323.2758620689655,Low Stock,No Discount
Paan Corner,Himalaya Baby Lotion,300.0,12,1,264.0,400,False,400,36.0,75.0,Low Stock,Mid (11-20%)
Paan Corner,Old Spice Lime Lather Shaving Cream,75.0,0,6,75.0,70,False,70,0.0,107.14285714285714,In Stock,No Discount
Paan Corner,Colgate Sensitive Plus Anticavity Toothpaste,140.0,10,6,126.0,70,False,70,14.0,200.0,In Stock,Low (1-10%)
Paan Corner,Colgate Toothpaste For Kids Motu Oatlu,93.0,0,6,93.0,80,False,80,0.0,116.25000000000001,In Stock,No Discount
Paan Corner,Pantene Total Damage Care Shampoo,120.0,0,6,120.0,180,False,180,0.0,66.66666666666666,In Stock,No Discount
Paan Corner,Himalaya Moisturising Aloe Vera Facial Wipes,100.0,10,6,90.0,25,False,25,10.0,400.0,In Stock,Low (1-10%)
Paan Corner,Savlon Moisture Shield Hand Wash,69.0,0,5,69.0,200,False,200,0.0,34.5,In Stock,No Discount
Paan Corner,Pampers Active Baby Diapers New Born Extra Small,360.0,10,6,324.0,24,False,24,36.0,,In Stock,Low (1-10%)
Paan Corner,Himalaya Anti Dandruff Shampoo,260.0,18,1,213.0,400,False,400,47.0,65.0,Low Stock,Mid (11-20%)
Paan Corner,Himalaya Anti Hair Fall Shampoo,490.0,25,4,367.0,700,False,700,123.0,70.0,In Stock,High (21%+)
Paan Corner,Johnson's Baby Oil,200.0,0,6,200.0,200,False,200,0.0,100.0,In Stock,No Discount
Paan Corner,Vaseline Intensive Care Deep Moisture Body Lotion,325.0,0,4,325.0,400,False,400,0.0,81.25,In Stock,No Discount
Paan Corner,L'Oreal Paris Dream Lengths Conditioner,199.0,0,1,199.0,193,False,193,0.0,103.10880829015545,Low Stock,No Discount
Paan Corner,Nivea Soft Light Moisturizing Cream,185.0,15,6,157.0,100,False,100,28.0,185.0,In Stock,Mid (11-20%)
Paan Corner,Whisper Ultra Soft XL+ Sanitary Pads,555.0,0,1,555.0,60,False,60,0.0,925.0,Low Stock,No Discount
Paan Corner,Palmolive Feel The Massage Shower Gel,249.0,20,6,199.0,250,False,250,50.0,99.6,In Stock,Mid (11-20%)
Paan Corner,Head & Shoulders Anti-Dandruff Smooth & Silky Shampoo,285.0,6,6,266.0,340,False,340,19.0,83.82352941176471,In Stock,Low (1-10%)
Paan Corner,Mamaearth Moisturizing Baby Bath Soap,249.0,0,4,249.0,150,False,150,0.0,166.0,In Stock,No Discount
Paan Corner,Listerine Original Mouthwash,150.0,10,6,135.0,250,False,250,15.0,60.0,In Stock,Low (1-10%)
Paan Corner,Himalaya Gentle Baby Shampoo,170.0,14,6,146.0,200,False,200,24.0,85.0,In Stock,Mid (11-20%)
Paan Corner,Dove Dryness Care Shampoo,268.0,5,1,252.0,340,False,340,16.0,78.82352941176471,Low Stock,Low (1-10%)
Paan Corner,Dove Hair Fall Rescue Shampoo,280.0,15,6,236.0,340,False,340,44.0,82.35294117647058,In Stock,Mid (11-20%)
